CityTown;Population;Latitude;Longitude
Chelyabinsk, Kharlova, 3;197;55.147299;61.441433
Chelyabinsk, Kharlova, 9;355;55.148066;61.435153
Chelyabinsk, Kharlova, 9a;68;55.147701;61.433662
Chelyabinsk, Khlebozavodskaya, 12;44;55.247272;61.406857
Chelyabinsk, Khlebozavodskaya, 16;51;55.246282;61.40877
Chelyabinsk, Khlebozavodskaya, 2;289;55.249438;61.404835
Chelyabinsk, Khlebozavodskaya, 6;73;55.248068;61.406587
Chelyabinsk, Khokhryakova, 10;400;55.182896;61.485217
Chelyabinsk, Khokhryakova, 10a;240;55.18249;61.482872
Chelyabinsk, Khokhryakova, 12;359;55.181601;61.486259
Chelyabinsk, Khokhryakova, 12a;432;55.181205;61.483698
Chelyabinsk, Khokhryakova, 14;65;55.180665;61.486268
Chelyabinsk, Khokhryakova, 14a;41;55.180778;61.485261
Chelyabinsk, Khokhryakova, 18;33;55.179802;61.486816
Chelyabinsk, Khokhryakova, 2;549;55.185379;61.483878
Chelyabinsk, Khokhryakova, 20;67;55.179221;61.487804
Chelyabinsk, Khokhryakova, 22;443;55.176573;61.487238
Chelyabinsk, Khokhryakova, 22a;113;55.176383;61.485765
Chelyabinsk, Khokhryakova, 24;258;55.175689;61.485827
Chelyabinsk, Khokhryakova, 24a;244;55.175206;61.486878
Chelyabinsk, Khokhryakova, 26;141;55.175288;61.485639
Chelyabinsk, Khokhryakova, 28;65;55.17482;61.485549
Chelyabinsk, Khokhryakova, 2a;211;55.184988;61.481219
Chelyabinsk, Khokhryakova, 2b;99;55.185291;61.48271
Chelyabinsk, Khokhryakova, 30;501;55.1739;61.486321
Chelyabinsk, Khokhryakova, 30a;71;55.174172;61.485127
Chelyabinsk, Khokhryakova, 34;155;55.171956;61.484758
Chelyabinsk, Khokhryakova, 36;199;55.17227;61.483348
Chelyabinsk, Khokhryakova, 38;274;55.171329;61.482504
Chelyabinsk, Khokhryakova, 4;67;55.184567;61.483833
Chelyabinsk, Khokhryakova, 40;124;55.17119;61.484148
Chelyabinsk, Khokhryakova, 4a;31;55.1847;61.482638
Chelyabinsk, Khokhryakova, 6a;94;55.184037;61.48324
Chelyabinsk, Khokhryakova, 6b;114;55.183642;61.482252
Chelyabinsk, Khokhryakova, 8;134;55.183744;61.484327
Chelyabinsk, Khokhryakova, 8a;215;55.183266;61.48377
Chelyabinsk, Khudozhnika Rusakova, 2;327;55.186047;61.343588
Chelyabinsk, Khudozhnika Rusakova, 3;117;55.185266;61.342133
Chelyabinsk, Khudozhnika Rusakova, 5;186;55.185225;61.340004
Chelyabinsk, Khudozhnika Rusakova, 5b;103;55.184063;61.339348
Chelyabinsk, Khudozhnika Rusakova, 7;445;55.185245;61.337965
Chelyabinsk, Khudozhnika Rusakova, 7b;396;55.18412;61.337938
Chelyabinsk, Khudyakova, 19;143;55.147165;61.372712
Chelyabinsk, Khudyakova, 23;54;55.147057;61.370466
Chelyabinsk, Khudyakova, 25;88;55.147232;61.369469
Chelyabinsk, Khudyakova, 4;33;55.147901;61.378802
Chelyabinsk, Khudyakova, 7;44;55.146985;61.380078
Chelyabinsk, Khudyakova, 9;32;55.147284;61.378685
Chelyabinsk, Tsvillinga, 31;475;55.161743;61.40471
Chelyabinsk, Tsvillinga, 33;106;55.159871;61.405518
Chelyabinsk, Tsvillinga, 34;87;55.161754;61.403389
Chelyabinsk, Tsvillinga, 35;60;55.159352;61.406389
Chelyabinsk, Tsvillinga, 36;260;55.161075;61.403676
Chelyabinsk, Tsvillinga, 37;111;55.158735;61.407027
Chelyabinsk, Tsvillinga, 38;181;55.159295;61.405159
Chelyabinsk, Tsvillinga, 39;76;55.15732;61.407171
Chelyabinsk, Tsvillinga, 47v;550;55.153745;61.409569
Chelyabinsk, Tsvillinga, 49;77;55.154244;61.408132
Chelyabinsk, Tsvillinga, 53;282;55.152922;61.40948
Chelyabinsk, Tsvillinga, 55a;130;55.152207;61.41018
Chelyabinsk, Tsvillinga, 55b;43;55.151775;61.410719
Chelyabinsk, Tsvillinga, 57;215;55.151302;61.411061
Chelyabinsk, Tsvillinga, 57a;1 106;55.151688;61.411671
Chelyabinsk, Tsvillinga, 58;98;55.151055;61.410144
Chelyabinsk, Tsvillinga, 58v;209;55.151009;61.409156
Chelyabinsk, Tsvillinga, 59;53;55.150715;61.411627
Chelyabinsk, Tsvillinga, 61;298;55.149403;61.412435
Chelyabinsk, Tsvillinga, 62;182;55.148709;61.410683
Chelyabinsk, Tsvillinga, 63;146;55.148246;61.412938
Chelyabinsk, Tsvillinga, 65;751;55.147598;61.413387
Chelyabinsk, Tsvillinga, 66;180;55.147207;61.411474
Chelyabinsk, Tsvillinga, 77;44;55.147068;61.413235
Chelyabinsk, Tsvillinga, 79;44;55.146425;61.413244
Chelyabinsk, Tsvillinga, 83;84;55.144588;61.413971
Chelyabinsk, Tsvillinga, 85;117;55.143955;61.414295
Chelyabinsk, Tsvillinga, 88;1 076;55.144716;61.412821
Chelyabinsk, Tsvillinga, 88a;62;55.144454;61.412121
Chelyabinsk, Tsvillinga, 90;196;55.14379;61.412947
Chelyabinsk, Tsentralnaya, 8;41;55.122086;61.371184
Chelyabinsk, Tsimlyanskaya, 17a;62;55.102864;61.482342
Chelyabinsk, Tsimlyanskaya, 19;37;55.103229;61.481507
Chelyabinsk, Tsimlyanskaya, 21;62;55.103085;61.480698
Chelyabinsk, Tsinkovaya, 5;58;55.18965;61.382135
Chelyabinsk, Chaykinoy, 13;43;55.12135;61.458537
Chelyabinsk, Chaykovskogo, 10;30;55.195005;61.360998
Chelyabinsk, Chaykovskogo, 12;32;55.195303;61.362049
Chelyabinsk, Chaykovskogo, 14;94;55.194193;61.361078
Chelyabinsk, Chaykovskogo, 15;726;55.191135;61.363935
Chelyabinsk, Chaykovskogo, 16;207;55.193371;61.361447
Chelyabinsk, Chaykovskogo, 183;146;55.177828;61.354727
Chelyabinsk, Chaykovskogo, 183a;32;55.177843;61.355913
Chelyabinsk, Chaykovskogo, 185;414;55.177298;61.355644
Chelyabinsk, Chaykovskogo, 2;32;55.196988;61.361968
Chelyabinsk, Chaykovskogo, 52;173;55.181385;61.35205
Chelyabinsk, Chaykovskogo, 52a;124;55.180773;61.351071
Chelyabinsk, Chaykovskogo, 54;41;55.180537;61.35214
Chelyabinsk, Chaykovskogo, 54b;136;55.180002;61.350038
Chelyabinsk, Chaykovskogo, 56a;285;55.180388;61.349553
Chelyabinsk, Chaykovskogo, 58;916;55.179683;61.351457
Chelyabinsk, Chaykovskogo, 6;96;55.196166;61.360998
Chelyabinsk, Chaykovskogo, 7;244;55.193386;61.363962
Chelyabinsk, Chaykovskogo, 70;541;55.176367;61.352796
Chelyabinsk, Chaykovskogo, 70a;68;55.175951;61.350936
Chelyabinsk, Chaykovskogo, 7b;293;55.193088;61.364869
Chelyabinsk, Chaykovskogo, 8;110;55.195508;61.36045
Chelyabinsk, Chaykovskogo, 9;115;55.192466;61.363917
Chelyabinsk, Chaykovskogo, 9a;191;55.192379;61.364851
Chelyabinsk, Chasovaya, 7;240;55.246728;61.40206
Chelyabinsk, Chasovaya, 9;62;55.246389;61.402284
Chelyabinsk, Chelyabinskaya, 12;43;55.037598;61.372128
Chelyabinsk, Chelyabinskaya, 14;54;55.037923;61.373071
Chelyabinsk, Chelyabinskaya, 18;90;55.039538;61.376574
Chelyabinsk, Chelyabinskaya, 20a;123;55.040497;61.377616
Chelyabinsk, Chelyabinskaya, 20b;80;55.040425;61.378245
Chelyabinsk, Chelyabinskaya, 20v;51;55.040461;61.379144
Chelyabinsk, Chelyabinskaya, 22a;34;55.041864;61.377832
Chelyabinsk, Chelyabinskaya, 24;32;55.042447;61.377724
Chelyabinsk, Chelyabinskaya, 8;32;55.037201;61.371175
Chelyabinsk, Chelyabinskogo Rabochego, 2;67;55.146872;61.439753
Chelyabinsk, Chelyabinskogo Rabochego, 6;82;55.145843;61.442834
Chelyabinsk, Chelyabenergo, 13;34;55.159897;61.402554
Chelyabinsk, Chelyabenergo, 16;57;55.159897;61.402554
Chelyabinsk, Chelyabenergo, 28;51;55.159897;61.402554
Chelyabinsk, Cherkasskaya, 10;85;55.237838;61.377958
Chelyabinsk, Cherkasskaya, 12;153;55.236663;61.37723
Chelyabinsk, Cherkasskaya, 14;36;55.236709;61.376197
Chelyabinsk, Cherkasskaya, 2a;312;55.24465;61.375281
Chelyabinsk, Cherkasskaya, 2v;131;55.244593;61.373385
Chelyabinsk, Cherkasskaya, 4;88;55.241421;61.378578
Chelyabinsk, Cherkasskaya, 6;89;55.239727;61.378919
Chelyabinsk, Cherkasskaya, 8;119;55.238752;61.378389
Chelyabinsk, Chekhova, 2;54;55.034095;61.373116
Chelyabinsk, Chekhova, 2a;152;55.033078;61.372855
Chelyabinsk, Chekhova, 3;30;55.03312;61.37193
Chelyabinsk, Chekhova, 4;77;55.034662;61.373251
Chelyabinsk, Chekhova, 9;41;55.034931;61.372514
Chelyabinsk, Chicherina, 1;234;55.190467;61.282494
Chelyabinsk, Chicherina, 15;383;55.184901;61.290183
Chelyabinsk, Chicherina, 15 b;141;55.186176;61.290309
Chelyabinsk, Chicherina, 15v;57;55.185924;61.290839
Chelyabinsk, Chicherina, 17;315;55.184253;61.291064
Chelyabinsk, Chicherina, 17a;94;55.184849;61.291504
Chelyabinsk, Chicherina, 2;149;55.190287;61.280446
Chelyabinsk, Chicherina, 21;230;55.181688;61.294603
Chelyabinsk, Chicherina, 21b;276;55.182079;61.294998
Chelyabinsk, Chicherina, 23;410;55.18119;61.295205
Chelyabinsk, Chicherina, 25;311;55.180583;61.296346
Chelyabinsk, Chicherina, 25a;135;55.18194;61.298286
Chelyabinsk, Chicherina, 29;367;55.179216;61.297729
Chelyabinsk, Chicherina, 30;111;55.180629;61.291746
Chelyabinsk, Chicherina, 30a;118;55.179524;61.29189
Chelyabinsk, Chicherina, 32a;134;55.179;61.29286
Chelyabinsk, Chicherina, 32b;152;55.178609;61.291908
Chelyabinsk, Chicherina, 33;278;55.176871;61.301394
Chelyabinsk, Chicherina, 33a;149;55.177586;61.30214
Chelyabinsk, Chicherina, 33v;510;55.177694;61.303802
Chelyabinsk, Chicherina, 34a;231;55.179113;61.295699
Chelyabinsk, Chicherina, 35;132;55.176023;61.302275
Chelyabinsk, Chicherina, 35a;333;55.17592;61.303227
Chelyabinsk, Chicherina, 35b;420;55.176969;61.304116
Chelyabinsk, Chicherina, 36;373;55.178038;61.295277
Chelyabinsk, Chicherina, 36a;73;55.178403;61.293426
Chelyabinsk, Chicherina, 36b;155;55.177786;61.29216
Chelyabinsk, Chicherina, 36v;650;55.178414;61.296777
Chelyabinsk, Chicherina, 37;648;55.175401;61.302975
Chelyabinsk, Chicherina, 37a;117;55.175586;61.304889
Chelyabinsk, Chicherina, 38;354;55.176547;61.297388
Chelyabinsk, Chicherina, 38a;120;55.175504;61.296669
Chelyabinsk, Chicherina, 38b;210;55.175894;61.297199
Chelyabinsk, Chicherina, 38v;873;55.177087;61.298628
Chelyabinsk, Chicherina, 40;34;55.175514;61.298699
Chelyabinsk, Chicherina, 40v;1 009;55.175941;61.300235
Chelyabinsk, Chicherina, 42;431;55.174434;61.300235
Chelyabinsk, Chicherina, 42a;69;55.174177;61.298017
Chelyabinsk, Chicherina, 42b;836;55.175005;61.301529
Chelyabinsk, Chicherina, 43;258;55.172177;61.307548
Chelyabinsk, Chicherina, 44;415;55.173823;61.299095
Chelyabinsk, Chicherina, 45;72;55.171535;61.308482
Chelyabinsk, Chicherina, 4a;191;55.189054;61.279287
Chelyabinsk, Chicherina, 5;492;55.188658;61.284874
Chelyabinsk, Chicherina, 6;201;55.188936;61.282314
Chelyabinsk, Chicherina, 8;128;55.187707;61.28306
Chelyabinsk, Choppa, 10;239;55.179545;61.48245
Chelyabinsk, Choppa, 2;477;55.178624;61.486869
Chelyabinsk, Choppa, 3;224;55.177067;61.484794
Chelyabinsk, Choppa, 4;218;55.178845;61.485297
Chelyabinsk, Choppa, 5;68;55.177648;61.483977
Chelyabinsk, Choppa, 6;80;55.178892;61.4843
Chelyabinsk, Choppa, 7;138;55.177725;61.483043
Chelyabinsk, Shagolskaya, 2;125;55.235051;61.300092
Chelyabinsk, Shagolskaya, 2a;206;55.235749;61.299849
Chelyabinsk, Shagolskaya, 39;156;55.234415;61.300325
Chelyabinsk, Shagolskaya, 41;60;55.234974;61.298457
Chelyabinsk, Shagolskaya, 41a;100;55.23482;61.29755
Chelyabinsk, Shagolskaya, 4a;24;55.235051;61.300092
Chelyabinsk, Shagolskaya 1-y kvartal, 1;122;55.235862;61.306084
Chelyabinsk, Shagolskaya 1-y kvartal, 10;60;55.235246;61.303398
Chelyabinsk, Shagolskaya 1-y kvartal, 12;84;55.234918;61.302113
Chelyabinsk, Shagolskaya 1-y kvartal, 2;34;55.235924;61.303712
Chelyabinsk, Shagolskaya 1-y kvartal, 3;167;55.235878;61.305006
Chelyabinsk, Shagolskaya 1-y kvartal, 4;87;55.23579;61.30691
Chelyabinsk, Shagolskaya 1-y kvartal, 4a;191;55.235847;61.307916
Chelyabinsk, Shagolskaya 1-y kvartal, 6a;65;55.23501;61.30788
Chelyabinsk, Shagolskaya 1-y kvartal, 8;107;55.234897;61.304745
Chelyabinsk, Shagolskaya 2-ya, 26;62;55.23366;61.300451
Chelyabinsk, Shagolskaya 2-ya, 28;74;55.233701;61.299688
Chelyabinsk, Shagolskaya 2-ya, 30;32;55.233701;61.298978
Chelyabinsk, Shagolskaya 2-ya, 32;67;55.233706;61.298223
Chelyabinsk, Shagolskaya 2-ya, 34;122;55.233537;61.297451
Chelyabinsk, Shagolskaya 2-ya, 36;46;55.23386;61.296741
Chelyabinsk, Sharova, 44;52;55.119131;61.394415
Chelyabinsk, Sharova, 53;76;55.117829;61.392951
Chelyabinsk, Sharova, 64;57;55.117025;61.390543
Chelyabinsk, Shaumyana, 122;796;55.145107;61.398484
Chelyabinsk, Shaumyana, 75;62;55.141871;61.393409
Chelyabinsk, Shaumyana, 79;126;55.142221;61.39384
Chelyabinsk, Shaumyana, 83;31;55.143312;61.395169
Chelyabinsk, Shaumyana, 85;65;55.144068;61.395142
Chelyabinsk, Shaumyana, 87;192;55.144449;61.395529
Chelyabinsk, Shaumyana, 89;109;55.144824;61.395987
Chelyabinsk, Shaumyana, 91;61;55.14521;61.396373
Chelyabinsk, Shenkurskaya, 11;307;55.18984;61.396544
Chelyabinsk, Shenkurskaya, 3;64;55.189994;61.399589
Chelyabinsk, Shirshova, 11;109;55.139216;61.404368
Chelyabinsk, Shirshova, 11a;44;55.139051;61.405599
Chelyabinsk, Shirshova, 11b;122;55.138892;61.406488
Chelyabinsk, Shirshova, 7;64;55.141722;61.405689
Chelyabinsk, Shota Rustaveli, 1b;176;55.137435;61.447191
Chelyabinsk, Shota Rustaveli, 2;68;55.136602;61.451143
Chelyabinsk, Shota Rustaveli, 20;110;55.140466;61.436258
Chelyabinsk, Shota Rustaveli, 22;66;55.140605;61.435055
Chelyabinsk, Shota Rustaveli, 25;513;55.141423;61.428641
Chelyabinsk, Shota Rustaveli, 25a;263;55.140893;61.428183
Chelyabinsk, Shota Rustaveli, 26;54;55.141485;61.432225
Chelyabinsk, Shota Rustaveli, 27;673;55.141907;61.426386
Chelyabinsk, Shota Rustaveli, 27a;61;55.141382;61.426134
Chelyabinsk, Shota Rustaveli, 28;246;55.141897;61.43015
Chelyabinsk, Shota Rustaveli, 2b;40;55.136478;61.451997
Chelyabinsk, Shota Rustaveli, 3;33;55.13759;61.444972
Chelyabinsk, Shota Rustaveli, 30;219;55.143054;61.427114
Chelyabinsk, Shota Rustaveli, 32;810;55.14308;61.426054
Chelyabinsk, Shota Rustaveli, 4;105;55.138305;61.447559
Chelyabinsk, Shota Rustaveli, 4b;236;55.138948;61.447469
Chelyabinsk, Shota Rustaveli, 5;66;55.138171;61.444864
Chelyabinsk, Shota Rustaveli, 6;66;55.138629;61.445834
Chelyabinsk, Shota Rustaveli, 7;268;55.138048;61.443885
Chelyabinsk, Shota Rustaveli, 8;32;55.139164;61.443095
Chelyabinsk, Shumenskaya, 10;328;55.176018;61.461663
Chelyabinsk, Shumenskaya, 14;332;55.174835;61.460252
Chelyabinsk, Shumenskaya, 18;303;55.173591;61.459228
Chelyabinsk, Shumenskaya, 20;138;55.172321;61.459453
Chelyabinsk, Shumenskaya, 31;139;55.176403;61.463774
Chelyabinsk, Shumenskaya, 31a;231;55.176542;61.464744
Chelyabinsk, Shumenskaya, 33;436;55.175447;61.463181
Chelyabinsk, Shumenskaya, 4;95;55.178542;61.461627
Chelyabinsk, Shumenskaya, 47;90;55.171925;61.460342
Chelyabinsk, Shumenskaya, 6;33;55.177421;61.46195
Chelyabinsk, Elektrovoznaya 5-ya, 1b;109;55.114801;61.426179
Chelyabinsk, Elektrovoznaya 5-ya, 1v;215;55.114245;61.425766
Chelyabinsk, Elektrovoznaya 5-ya, 3a;89;55.114054;61.424194
Chelyabinsk, Elektrovoznaya 5-ya, 3b;97;55.113787;61.425389
Chelyabinsk, Elektrostalskaya, 1;197;55.25225;61.402185
Chelyabinsk, Elektrostalskaya, 17;225;55.252106;61.395861
Chelyabinsk, Elektrostalskaya, 2;631;55.252701;61.401206
Chelyabinsk, Elektrostalskaya, 23;106;55.251839;61.393535
Chelyabinsk, Elektrostalskaya, 39;43;55.251608;61.384965
Chelyabinsk, Elektrostalskaya, 47;166;55.251583;61.381722
Chelyabinsk, Eltonskaya 1-ya, 11;480;55.16848;61.52061
Chelyabinsk, Eltonskaya 1-ya, 13;316;55.168388;61.519236
Chelyabinsk, Eltonskaya 1-ya, 42;98;55.167961;61.522218
Chelyabinsk, Eltonskaya 1-ya, 44;43;55.16866;61.52211
Chelyabinsk, Eltonskaya 1-ya, 46;43;55.169015;61.521293
Chelyabinsk, Eltonskaya 1-ya, 48;99;55.169375;61.52141
Chelyabinsk, Eltonskaya 2-ya, 20;88;55.167868;61.529899
Chelyabinsk, Eltonskaya 2-ya, 22a;118;55.168727;61.530016
Chelyabinsk, Eltonskaya 2-ya, 22v;40;55.169133;61.531938
Chelyabinsk, Eltonskaya 2-ya, 24a;40;55.168388;61.533708
Chelyabinsk, Eltonskaya 2-ya, 30;46;55.169653;61.535154
Chelyabinsk, Eltonskaya 2-ya, 30a;154;55.169;61.534723
Chelyabinsk, Eltonskaya 2-ya, 30b;107;55.169025;61.535603
Chelyabinsk, Eltonskaya 2-ya, 32;178;55.170285;61.535396
Chelyabinsk, Eltonskaya 2-ya, 34;120;55.170372;61.536385
Chelyabinsk, Eltonskaya 2-ya, 36;250;55.170229;61.526943
Chelyabinsk, Eltonskaya 2-ya, 40;101;55.17246;61.524653
Chelyabinsk, Eltonskaya 2-ya, 47;67;55.169123;61.526988
Chelyabinsk, Eltonskaya 2-ya, 49;176;55.169385;61.526467
Chelyabinsk, Eltonskaya 2-ya, 51;192;55.169781;61.525272
Chelyabinsk, Eltonskaya 2-ya, 53;147;55.170203;61.524778
Chelyabinsk, Eltonskaya 2-ya, 57;1 242;55.173308;61.523063
Chelyabinsk, Eltonskaya 2-ya, 57a;298;55.173843;61.522604
Chelyabinsk, Eltonskaya 2-ya, 58;83;55.176789;61.523979
Chelyabinsk, Eltonskaya 2-ya, 60;307;55.177349;61.523691
Chelyabinsk, Eltonskaya 2-ya, 61a;604;55.175236;61.521032
Chelyabinsk, Eltonskaya 2-ya, 65;192;55.176182;61.522218
Chelyabinsk, Eltonskaya 2-ya, 69;201;55.177236;61.522128
Chelyabinsk, Engelsa, 26a;1 462;55.161491;61.379691
Chelyabinsk, Engelsa, 28;73;55.160597;61.379727
Chelyabinsk, Engelsa, 30;75;55.159141;61.380743
Chelyabinsk, Engelsa, 32;43;55.158369;61.380877
Chelyabinsk, Engelsa, 32a;233;55.158359;61.380024
Chelyabinsk, Engelsa, 36;62;55.156451;61.381003
Chelyabinsk, Engelsa, 36a;509;55.156075;61.378784
Chelyabinsk, Engelsa, 39;245;55.166567;61.381964
Chelyabinsk, Engelsa, 40;96;55.155252;61.380814
Chelyabinsk, Engelsa, 40a;42;55.155227;61.38006
Chelyabinsk, Engelsa, 41;72;55.166043;61.381353
Chelyabinsk, Engelsa, 42;30;55.154743;61.380662
Chelyabinsk, Engelsa, 43a;127;55.165688;61.382252
Chelyabinsk, Engelsa, 43b;135;55.165081;61.382198
Chelyabinsk, Engelsa, 44;102;55.154044;61.381174
Chelyabinsk, Engelsa, 44a;69;55.152536;61.37988
Chelyabinsk, Engelsa, 44b;324;55.153298;61.379799
Chelyabinsk, Engelsa, 44v;347;55.153889;61.380266
Chelyabinsk, Engelsa, 44g;329;55.153457;61.380877
Chelyabinsk, Engelsa, 46a;67;55.151847;61.378865
Chelyabinsk, Engelsa, 46b;111;55.151209;61.378964
Chelyabinsk, Engelsa, 47;44;55.163749;61.381551
Chelyabinsk, Engelsa, 48;105;55.150551;61.379063
Chelyabinsk, Engelsa, 49;42;55.163199;61.381614
Chelyabinsk, Engelsa, 49a;342;55.163158;61.382404
Chelyabinsk, Engelsa, 50a;32;55.150134;61.378946
Chelyabinsk, Engelsa, 52;74;55.149583;61.380042
Chelyabinsk, Engelsa, 54;95;55.149321;61.379305
Chelyabinsk, Engelsa, 56;82;55.148966;61.380087
Chelyabinsk, Engelsa, 58;153;55.148272;61.3797
Chelyabinsk, Engelsa, 63;182;55.160782;61.381632
Chelyabinsk, Engelsa, 71;32;55.158097;61.381874
Chelyabinsk, Engelsa, 77;524;55.15587;61.382324
Chelyabinsk, Engelsa, 77a;538;55.155931;61.383617
Chelyabinsk, Engelsa, 95;345;55.152377;61.380877
Chelyabinsk, Engelsa, 97;120;55.151446;61.380931
Chelyabinsk, Engelsa, 97a;190;55.150803;61.382171
Chelyabinsk, Engelsa, 97b;1 122;55.150726;61.381057
Chelyabinsk, Engelsa, 99a;112;55.150088;61.381641
Chelyabinsk, Engelsa, 99b;465;55.150057;61.382773
Chelyabinsk, Engelsa, 99v;119;55.150448;61.382952
Chelyabinsk, Energetikov, 11;26;55.127898;61.469155
Chelyabinsk, Energetikov, 12;42;55.128253;61.46981
Chelyabinsk, Energetikov, 13;144;55.128387;61.468131
Chelyabinsk, Energetikov, 14;59;55.128835;61.469631
Chelyabinsk, Energetikov, 18;94;55.129875;61.467421
Chelyabinsk, Energetikov, 20;75;55.129849;61.466603
Chelyabinsk, Energetikov, 23a;148;55.136221;61.453039
Chelyabinsk, Energetikov, 24;135;55.130492;61.46531
Chelyabinsk, Energetikov, 25;59;55.137451;61.452464
Chelyabinsk, Energetikov, 28a;66;55.132757;61.462777
Chelyabinsk, Energetikov, 3;43;55.12639;61.47229
Chelyabinsk, Energetikov, 3a;80;55.125654;61.471751
Chelyabinsk, Energetikov, 4;150;55.126405;61.474104
Chelyabinsk, Energetikov, 46;71;55.135804;61.456749
Chelyabinsk, Energetikov, 48;40;55.136473;61.455608
Chelyabinsk, Energetikov, 5;35;55.126514;61.471383
Chelyabinsk, Energetikov, 52;154;55.137487;61.453874
Chelyabinsk, Energetikov, 65;94;55.138506;61.450434
Chelyabinsk, Energetikov, 68;50;55.13936;61.451314
Chelyabinsk, Energetikov, 8;179;55.12727;61.471787
Chelyabinsk, Energetikov pereulok, 2;60;55.140003;61.451108
Chelyabinsk, Energetikov pereulok, 6;144;55.139319;61.449913
Chelyabinsk, Entuziastov, 1;43;55.161029;61.375784
Chelyabinsk, Entuziastov, 11v;547;55.154414;61.376449
Chelyabinsk, Entuziastov, 12b;387;55.156081;61.374742
Chelyabinsk, Entuziastov, 14;319;55.15589;61.375326
Chelyabinsk, Entuziastov, 15;182;55.153848;61.376538
Chelyabinsk, Entuziastov, 19;102;55.150412;61.377239
Chelyabinsk, Entuziastov, 21;93;55.149969;61.377401
Chelyabinsk, Entuziastov, 23;111;55.149573;61.376808
Chelyabinsk, Entuziastov, 25a;74;55.149244;61.377518
Chelyabinsk, Entuziastov, 31;128;55.148225;61.376808
Chelyabinsk, Entuziastov, 37;241;55.146944;61.376916
Chelyabinsk, Entuziastov, 38;50;55.146666;61.376359
Chelyabinsk, Entuziastov, 39;110;55.146435;61.37697
Chelyabinsk, Entuziastov, 4;85;55.160566;61.374966
Chelyabinsk, Entuziastov, 6;42;55.158637;61.375182
Chelyabinsk, Entuziastov, 6a;286;55.158148;61.374338
Chelyabinsk, Entuziastov, 7;55;55.158231;61.376035
Chelyabinsk, Entuziastov, 8;310;55.157937;61.375245
Chelyabinsk, Yuzhnaya, 1;44;55.153473;61.388028
Chelyabinsk, Yuzhnaya, 2;32;55.154332;61.386519
Chelyabinsk, Yuzhnaya, 2a;122;55.15518;61.386474
Chelyabinsk, Yuzhnaya, 2b;190;55.153951;61.387561
Chelyabinsk, Yuzhnaya, 2v;316;55.154044;61.388396
Chelyabinsk, Yuzhnaya, 3;96;55.153478;61.387192
Chelyabinsk, Yuzhnaya, 4b;139;55.155288;61.385018
Chelyabinsk, Yuzhnaya, 4v;158;55.155196;61.385737
Chelyabinsk, Yuzhnaya, 7;110;55.153442;61.38545
Chelyabinsk, Yuzhnaya, 9;43;55.153375;61.38465
Chelyabinsk, Yuzhnaya, 9a;65;55.152938;61.384614
Chelyabinsk, Yuzhnouralskaya, 11;421;55.178542;61.465454
Chelyabinsk, Yuzhnouralskaya, 12;571;55.179714;61.467107
Chelyabinsk, Yuzhnouralskaya, 13;214;55.178959;61.463747
Chelyabinsk, Yuzhnouralskaya, 16;97;55.179724;61.464421
Chelyabinsk, Yuzhnouralskaya, 19;349;55.18028;61.458878
Chelyabinsk, Yuzhnouralskaya, 21;56;55.180588;61.45771
Chelyabinsk, Yuzhnyy Bulvar, 1;172;55.134934;61.448475
Chelyabinsk, Yuzhnyy Bulvar, 11;34;55.136015;61.443472
Chelyabinsk, Yuzhnyy Bulvar, 13;84;55.135835;61.442547
Chelyabinsk, Yuzhnyy Bulvar, 14;118;55.136864;61.444191
Chelyabinsk, Yuzhnyy Bulvar, 17;83;55.136097;61.441406
Chelyabinsk, Yuzhnyy Bulvar, 19;67;55.136571;61.440822
